IGHV1-10*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-10*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-14*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-14*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-14*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-17*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-20*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-20*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-21*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-21*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-21*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-25*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-27*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-30*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-30*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-30*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-32*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-32*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-33*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-37*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-37*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-39*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-39*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-39*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-43*01	1	75	76	99	100	150	151	171	172	280	VH	0
IGHV1-46*01	1	75	76	99	100	150	151	171	172	280	VH	0
IGHV1-46*02	1	74	75	98	99	149	150	170	171	279	VH	0
IGHV1-7*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1-7*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1S1*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV1S2*01	1	75	76	99	100	150	151	188	189	303	VH	0
IGHV2-12*01	1	73	74	98	99	149	150	170	171	263	VH	0
IGHV2-12*02	1	72	73	97	98	148	149	169	170	259	VH	0
IGHV2-13*01	1	77	78	102	103	153	154	174	175	288	VH	0
IGHV2-23*01	1	74	75	99	100	150	151	171	172	283	VH	0
IGHV2-23*02	1	74	75	99	100	150	151	171	172	283	VH	0
IGHV2-24*01	1	75	76	100	101	151	152	172	173	286	VH	0
IGHV2-31*01	1	75	76	100	101	151	152	172	173	284	VH	0
IGHV2-31*02	1	75	76	100	101	151	152	172	173	284	VH	0
IGHV2-35*01	1	74	75	99	100	150	151	171	172	283	VH	0
IGHV2-36*01	1	75	76	100	101	151	152	172	173	286	VH	0
IGHV2-42*01	1	72	73	97	98	148	149	169	170	280	VH	0
IGHV2-45*01	1	72	73	97	98	148	149	169	170	280	VH	0
IGHV2-5*01	1	71	72	96	97	147	148	168	169	279	VH	0
IGHV2-5*02	1	71	72	96	97	147	148	168	169	279	VH	0
IGHV2-6*01	1	75	76	100	101	151	152	172	173	286	VH	0
IGHV2-6*02	1	75	76	100	101	151	152	172	173	286	VH	0
IGHV2S1*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV3-1*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-11*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-15*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-18*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-2*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-22*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-28*01	1	74	75	95	96	146	147	169	170	282	VH	0
IGHV3-3*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-34*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-4*01	1	74	75	98	99	149	150	172	173	286	VH	0
IGHV3-40*01	1	74	75	95	96	146	147	169	170	282	VH	0
IGHV3-41*01	1	74	75	98	99	149	150	172	173	286	VH	0
IGHV3-44*01	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-44*02	1	74	75	95	96	146	147	169	170	283	VH	0
IGHV3-47*01	1	65	66	89	90	140	141	163	164	276	VH	0
IGHV3-8*01	1	74	75	95	96	146	147	169	170	282	VH	0
